id,brand,colorway,gender,releaseDate,retailPrice,title,year
fba1ae20-39e5-4922-96fb-af08888e8036,Reebok,Cold Grey 2/Collegiate Navy-Cold Grey 2,men,2019-12-23 23:59:59,180.0,Reebok Instapump Fury Cold Grey Collegiate Navy,2019
34c161a5-a2b6-496e-a232-134f8b64d570,adidas,Core Black/Core Black/Night Metallic,men,2019-12-23 23:59:59,180.0,adidas Torsion X Core Black Night Metallic,2019
f8b0aa1e-b435-42ac-97ad-c71fb4d0cdee,Jordan,Loyal Blue/White-Habanero Red-Black,men,2019-12-21 23:59:59,200.0,Jordan 4 Retro Winterized Loyal Blue,2019
4bcb7b06-10cc-4090-ac85-97d8024bcc3d,Jordan,Loyal Blue/White-Habanero Red-Black,child,2019-12-21 23:59:59,150.0,Jordan 4 Retro Winterized Loyal Blue (GS),2019
65e973e7-4413-4b15-a416-02f6589ec990,Converse,White/Obsidian-Egret,men,2019-12-21 23:59:59,100.0,Converse Pro Leather Hi Raise Your Game,2019
f8c4fde9-34cf-4a9c-b494-17424c4cad29,Converse,White/Obsidian-Egret,men,2019-12-21 23:59:59,100.0,Converse Pro Leather Ox Raise Your Game,2019
a072ed75-612c-4d8c-a658-24aebdde8620,Nike,Sail/Sail-Sail,men,2019-12-21 23:59:59,150.0,Air Max 90 Recraft Sail,2019
717ef976-2248-4969-96a4-c354852b22d7,Vans,Black/Multi,men,2019-12-21 23:59:59,65.0,Vans Sk8-Hi Refract Pack Black,2019
2010756b-0269-4b9a-89c1-4d80affd46e0,Vans,Black/True White-Multi,men,2019-12-21 23:59:59,65.0,Vans Sk8-Hi Refract Pack Black White,2019
eaaac0ec-cb3d-4f4e-9902-06dc2f671157,adidas,Collegiate Navy/White/Bright Orange,men,2019-12-21 23:59:59,350.0,adidas Consortium Runner V2 4D Collegiate Navy,2019
4a33ef38-2497-4229-8b28-c2fea95cc17c,adidas,Yecheil/Yecheil/Yecheil,men,2019-12-20 23:59:59,220.0,adidas Yeezy Boost 350 V2 Yecheil (Non-Reflective),2019
108e78a1-c750-44e0-ad2f-01ed377a861f,Nike,White/Pine Green-White,men,2019-12-20 23:59:59,170.0,Nike Dunk Low Off-White Pine Green,2019
ef9e23ea-623e-4689-a7ef-d02fc61de2c9,Nike,Midnight Navy/Varsity Maize,men,2019-12-20 23:59:59,170.0,Nike Dunk Low Off-White Michigan,2019
603de8e0-3820-4a2a-8e7b-dfbf7abded86,Nike,White/University Red-White,men,2019-12-20 23:59:59,170.0,Nike Dunk Low Off-White University Red,2019
23c0797f-bcfb-4f33-8ca7-3261203a67fe,Nike,Black/Volt-Blue,men,2019-12-20 23:59:59,150.0,Air Max 270 React Future Swoosh Pack,2019
7f42deb0-f18a-4871-9108-d7e7f36ebb95,Nike,Black/Volt-Blue,men,2019-12-20 23:59:59,130.0,Air Max 1 Future Swoosh Pack,2019
97a22af3-4edd-4bc8-ac93-e7e2545f8311,Nike,Grey/Black-Volt,men,2019-12-20 23:59:59,160.0,Air Max Plus Future Swoosh Pack,2019
14da746c-7b20-4b89-9447-60622b676e53,Asics,White/Gum,men,2019-12-20 23:59:59,330.0,Asics Metaride AMU Kengo Kuma,2019
46c61c91-312a-410f-820c-0dc93bf0d839,adidas,Core Black/Core Black/Carbon,men,2019-12-20 23:59:59,130.0,adidas NMD R1 Goodbye Gravity Black,2019
f1ec8c37-e331-4bdb-82e0-2a537a2239e7,adidas,Core Black/Core Black/Carbon,men,2019-12-20 23:59:59,130.0,adidas Nite Jogger Black Metallic Boost,2019
3a8d89b5-d8dd-4ce7-a79b-bbb058dd1b25,Jordan,Black/Black-Black,men,2019-12-20 23:59:59,160.0,Jordan Dub Zero Triple Black,2019
f4ba2a39-95f8-4258-b7b2-0bfaec2e3b8a,Nike,Gunsmoke/Thunder Grey-Oil Grey-Gunsmoke,men,2019-12-20 23:59:59,175.0,Air Max 98 Kylian Mbappe,2019
6ddb9f95-2385-4a36-a8d5-d88098d322a1,adidas,Yecheil/Yecheil/Yecheil,preschool,2019-12-20 23:59:59,160.0,adidas Yeezy Boost 350 V2 Yecheil (Kids),2019
7348e74a-3623-4036-b195-0543cd9d1bee,adidas,Yecheil/Yecheil/Yecheil,toddler,2019-12-20 23:59:59,140.0,adidas Yeezy Boost 350 V2 Yecheil (Infants),2019
1b71e074-af78-4ce7-a7c3-2005acfd97f6,adidas,Core Black/Core Black/Cloud White,men,2019-12-20 23:59:59,130.0,adidas NMD R1 Meteor Shower,2019
e2a90325-dd33-4194-8a6e-3078665c04e8,adidas,Orange/Burgundy/Gum,men,2019-12-20 23:59:59,99.0,adias BC Trainer size?,2019
923a595f-4d81-4798-bb5c-d9b40b970ec7,adidas,Black/Black/Black,men,2019-12-20 23:59:59,250.0,adidas Terrex Free Hiker Gore-tex Kith Black,2019
25d5a313-b126-48f1-baf9-0170ca3733f1,Jordan,Black/Metallic Silver-White-Digital Pink,men,2019-12-20 23:59:59,180.0,Jordan XXXIV Black Digital Pink,2019
35bdc145-23ed-4ff9-b37d-8b24d70d3b27,Nike,Indigo Burst/Opti Yellow-Bright Crimson-Black,women,2019-12-20 23:59:59,140.0,Nike Aqua Rift Multi (W),2019
48d3ea70-a2cf-45e3-8804-bd8cc750531a,adidas,Red/Black/White,men,2019-12-20 23:59:59,250.0,adidas Terrex Free Hiker Kith,2019
68721674-a683-4cbc-9ea1-e9a0fe2bae19,adidas,Black/Red/White,men,2019-12-20 23:59:59,150.0,adidas Speedfactory AM4 Star Wars The Force,2019
20f68a9f-a9a1-4e00-9734-304db4c28bdc,adidas,Core Black/Cloud White/Solar Orange,men,2019-12-20 23:59:59,130.0,adidas Nite Jogger Core Black Solar Orange,2019
962f0f9f-62fe-4688-8756-ca1e89a7a6a4,Jordan,White/Rush Blue-Black-University Red,child,2019-12-20 23:59:59,100.0,Jordan 1 Mid Rush Blue University Red (GS),2019
4d24f464-65dd-4b29-b610-a880d20f38c4,Jordan,Black/Amarillo-White-Team Orange,child,2019-12-20 23:59:59,100.0,Jordan 1 Mid Black Amarillo Team Orange (GS),2019
433f99ee-2138-47c1-88c6-26b8baebe371,adidas,Orange/Burgundy/Gum,men,2019-12-20 23:59:59,99.0,adias BC Trainer size?,2019
45128f0a-b4c3-4529-8a25-767bf5ee0334,Jordan,Black/Sail/Gum Light Brown/Multi-Color,men,2019-12-19 23:59:59,225.0,Jordan 3 Retro SE Animal Instinct,2019
049bd230-e558-4b01-bda1-9bf693d6bcec,Nike,Black/White-Laser Crimson,child,2019-12-19 23:59:59,130.0,Air More Uptempo Black White Laser Crimson (GS),2019
4244dac4-61f6-46ac-bded-c710ce3bcd9c,Nike,Black/Black-Electric Green,men,2019-12-19 23:59:59,150.0,Air Max 270 React Black Electric Green,2019
c094b0f0-3a4b-47c3-a23f-3d3e569d05d2,Nike,Team Red/Metallic Silver-Black-Hot Red,men,2019-12-19 23:59:59,175.0,LeBron 7 X-Mas (2019),2019
8ce25096-72df-4c5d-ad48-9e8e68320171,Nike,Light Cream/Alligator-Pale Ivory Black,men,2019-12-19 23:59:59,140.0,Air Max 90 Light Cream Alligator,2019
00c78c45-186a-4f77-98c6-b0ede8769686,Nike,Team Red/Metallic Silver-Black-Hot Red,preschool,2019-12-19 23:59:59,95.0,LeBron 7 X-Mas 2019 (PS),2019
8ae1f58c-69bf-42ca-b1a0-9b603c801aef,Nike,Team Red/Metallic Silver-Black-Hot Red,child,2019-12-19 23:59:59,150.0,LeBron 7 X-Mas 2019 (GS),2019
f8715e7b-2de2-4d36-87b9-70b80f4fefb6,Nike,White/Natural Indigo-Smoke Grey,men,2019-12-19 23:59:59,140.0,Air Max 90 Lahar Escape Natural Indigo,2019
4af6fb33-cc55-47d2-a1b8-22c5738d8040,Converse,White/White-Blue Tint,men,2019-12-19 23:59:59,100.0,Converse Chuck Taylor All-Star 70s Hi Lay Zhang,2019
5ee0f375-0ae6-49b6-92de-afe40a72ab69,Converse,Black/White-Enamel Red,men,2019-12-19 23:59:59,90.0,Converse Chuck Taylor All-Star 70s Ox Lay Zhang,2019
c06e93aa-98bf-4c3f-b9dc-5b5a34506564,adidas,Yecheil/Yecheil/Yecheil,men,2019-12-19 23:59:59,250.0,adidas Yeezy Boost 350 V2 Yecheil (Reflective),2019
49caacf0-cd73-42c5-b83b-421f2b0ca4d4,adidas,Active Teal/Flash Orange/Gold Metallic,men,2019-12-19 23:59:59,110.0,adidas Stadt Active Teal Flash Orange,2019
a8d2a560-33b3-4d85-bf1e-db3500a6cb50,adidas,Scarlet/Glow Green/Gold Metallic,men,2019-12-19 23:59:59,110.0,adidas Stadt Scarlet Glow Green,2019
36ce3d21-4c65-4d36-9840-03678ac7d0aa,Asics,Black/White,men,2019-12-19 23:59:59,130.0,Asics Gel-Kayano 5 OG Black Turquoise,2019
6d73a66e-2f1f-47ce-ba06-88f280d2222b,Asics,White/Saffron,men,2019-12-19 23:59:59,130.0,Asics Gel-Kayano 5 OG White Saffron,2019
162d7a65-cc72-4951-8ba6-f365833d6b24,adidas,Carbon Blue/Carbon Blue/Carbon Blue,men,2019-12-18 23:59:59,300.0,adidas Yeezy Boost 700 Carbon Blue,2019
ca4d82bf-2624-4161-b448-ef95c1395191,Jordan,Sail/Wolf Grey-Gym Red-White,men,2019-12-18 23:59:59,140.0,Jordan 1 Mid Sneakersnstuff 20th Anniversary,2019
325cca21-9d71-4ab8-a5ad-458fed096d1b,Jordan,Pure Platinum/Pure Platinum-Sail-White,men,2019-12-18 23:59:59,200.0,Jordan Proto Max 720 Sneakersnstuff 20th Anniversary,2019
f99cc91e-f417-43aa-97fc-fbe3413c9226,Jordan,Sail/White-Pure Platinum-Wolf Grey,men,2019-12-18 23:59:59,160.0,Jordan Mars 270 Sneakersnstuff 20th Anniversary,2019
5777fe6d-a3e6-44d5-9c31-5d7e1eb894b7,adidas,Core Black/Core Black/Solar Red,men,2019-12-17 23:59:59,130.0,adidas NMD R1 Star Wars Darth Vader,2019
df4b9e18-ba7d-47c2-a67d-78a9e3c3cf2b,adidas,Yeezreel/Yeezreel/Yeezreel,men,2019-12-17 23:59:59,250.0,adidas Yeezy Boost 350 V2 Yeezreel (Reflective),2019
c78d86b8-0fd2-4238-9940-deb6da715ae1,Converse,Egret/Multi-Multi,men,2019-12-17 23:59:59,90.0,Converse Chuck Taylor All-Star 70s Ox Marble,2019
fc936101-71eb-4ba8-8323-288578ab5e19,Converse,Egret/Multi-Black,men,2019-12-17 23:59:59,100.0,Converse Chuck Taylor All-Star 70s Hi Marble,2019
14a67641-7f77-4b15-b554-8d6da7855ca1,adidas,Slate/Slate/Slate,men,2019-12-16 23:59:59,220.0,adidas Yeezy 500 High Slate,2019
44f46f06-0d07-4247-9ee8-83e302fb0062,adidas,Crystal White/Crystal White/Cloud White,men,2019-12-16 23:59:59,130.0,adidas Torsion TRDC Crystal White,2019
1a8a256c-5a9c-46de-bfbb-2ca62aad16e2,Vans,Zebra/Camo,men,2019-12-16 23:59:59,60.0,Vans Era Mismatch,2019
47c1a338-cd34-4b2b-af70-02943226f975,Vans,Zebra/Camo,men,2019-12-16 23:59:59,65.0,Vans Style 36 Mismatch,2019
958210fc-30e6-4a21-8d83-be83357baa7e,adidas,Cloud White/Core Black/Cloud White,men,2019-12-16 23:59:59,60.0,adidas Adilette Boost Cloud White Core Black,2019
9f766fed-22fb-43d0-bd3a-72d54d5c1f3e,adidas,Black/Black/Black,men,2019-12-16 23:59:59,60.0,adidas Adilette Boost Triple Black,2019
bd02e5c3-66c7-4cd9-afd8-3a85b45c5cff,adidas,White/White/Black,men,2019-12-16 23:59:59,60.0,adidas Adilette Boost White,2019
f6de0356-98c7-4337-99b8-6b566117d296,Nike,Pure Platinum/Cool Grey-Black,men,2019-12-15 23:59:59,170.0,Nike Shox TL Pure Platinum,2019
8f05eedb-dd47-4249-a75d-6da37a96b67c,Converse,Bold Lime/Black-Volt,men,2019-12-15 23:59:59,140.0,Converse All-Star Pro BB Grinch,2019
e2f3acd5-9f19-4146-82b5-7e37bbd5705c,adidas,Crayon White/Crayon White/Gold Metallic,men,2019-12-15 23:59:59,150.0,adidas Ultra Boost DNA Chinese New Year White (2020),2019
5f5f4580-d8b5-4db6-8dd6-45693c7a5ed8,adidas,Core Black/Core Black/Gold Metallic,men,2019-12-15 23:59:59,160.0,adidas Ultra Boost 20 Chinese New Year Black (2020),2019
a7588474-cc4c-4468-8806-81294723f60f,adidas,Core Black/Core Black/Gold Metallic,men,2019-12-15 23:59:59,150.0,adidas Ultra Boost DNA Chinese New Year Black (2020),2019
16445c28-0390-49bb-a7e8-16130d90ae32,adidas,Crystal White/Core Black/Solar Red,men,2019-12-15 23:59:59,160.0,adidas Ultra Boost 20 Chinese New Year White (2020),2019
c143b245-4a3d-481c-9d2e-aefe9c3288c5,adidas,Core Black/Core Black/Gold Metallic,men,2019-12-15 23:59:59,160.0,adidas Ultra Boost 20 Chinese New Year Black Gold (2020),2019
3628056d-c75f-4833-b605-6826b2948c79,Jordan,Black/White-Varsity Red,child,2019-12-14 23:59:59,170.0,Jordan 11 Retro Playoffs Bred 2019 (GS),2019
41c119c8-1ff1-44f1-b378-ac17ddb8db3e,Jordan,Black/White-Varsity Red,child,2019-12-14 23:59:59,90.0,Jordan 11 Retro Playoffs Bred 2019 (PS),2019
93f845da-cab5-4044-a5d1-e59b09d16ecb,Jordan,Black/White-Varsity Red,infant,2019-12-14 23:59:59,50.0,Jordan 11 Retro Playoffs Bred 2019 (I),2019
97abd082-288d-47e1-9cad-13110774933d,Jordan,Black/White-Varsity Red,men,2019-12-14 23:59:59,220.0,Jordan 11 Retro Playoffs Bred (2019),2019
9af56f48-89d3-4981-9599-63c035d4cb26,Jordan,Black/White-Varsity Red,toddler,2019-12-14 23:59:59,70.0,Jordan 11 Retro Playoffs Bred 2019 (TD),2019
8d28737c-ac8a-45fb-a371-d17dc8cd3c99,adidas,Yeezreel/Yeezreel/Yeezreel,men,2019-12-14 23:59:59,220.0,adidas Yeezy Boost 350 V2 Yeezreel (Non-Reflective),2019
20e1e147-4f3a-4188-8c5d-54e7159af00b,Nike,Muted Bronze/Burnt Sienna-Sail,men,2019-12-14 23:59:59,85.0,Nike SB Blazer Mid Oski Orange Label,2019
8eb2a2ae-4a30-4175-bf38-654962c242b4,Nike,Black/Hyper Crimson-Wolf Grey-White,men,2019-12-14 23:59:59,140.0,Air Force 1 Type Black Hyper Crimson,2019
170860e8-44f9-4653-81ed-645a6a0922d1,adidas,Footwear White/Solar Yellow/Core Black,men,2019-12-14 23:59:59,170.0,adidas Crazy BYW X 2.0 Ubiq,2019
0c70f88c-9dce-44ce-868b-35b1714f0e4c,adidas,Raw Khaki/Raw Khaki/Active Gold,men,2019-12-14 23:59:59,300.0,adidas PulseBoost HD Monocle Raw Khaki,2019
594a845b-307e-434b-bcba-9da9bb8ec8a0,adidas,Collegiate Navy/Collegiate Navy/Active Gold,men,2019-12-14 23:59:59,300.0,adidas PulseBoost HD Monocle Collegiate Navy,2019
730afc2c-45fe-44e1-9aa1-21d502a0f029,Vans,Racing Red/True White,men,2019-12-14 23:59:59,70.0,Vans Slip On Bodega BMX,2019
a8832cea-6760-4328-ba6d-d8cc48956c06,Vans,Black/True White-Red,men,2019-12-14 23:59:59,100.0,Vans Sk8-Hi Bodega BMX,2019
8fc5c513-4b05-47c1-922d-18e89509f2e3,New Balance,Black/Neo Classic Blue,men,2019-12-14 23:59:59,110.0,New Balance 997S Black Blue,2019
8f45531b-ba00-4e05-83f2-be04816ac104,Nike,Black/Black,men,2019-12-13 23:59:59,200.0,LeBron 17 Global Currency,2019
e34675fd-3785-459a-b28a-7ef8dda9a887,Nike,Metallic Gold/White-Club Gold,women,2019-12-13 23:59:59,150.0,Air Force 1 Low Metallic Gold (W),2019
037c61b2-524e-4be5-aee2-ef67f343de24,Nike,Chrome/White-Metallic Silver,women,2019-12-13 23:59:59,150.0,Air Force 1 Low Metallic Chrome (W),2019
938dd829-8164-4933-81b4-0d8f62c83be8,Under Armour,Royal/Academy-Hi Vis Yellow,child,2019-12-13 23:59:59,110.0,Under Armour Curry 7 Dub Nation (GS),2019
4eb300ce-8f2e-427f-b5db-23a9f1b4dc68,Converse,Grey/White,men,2019-12-13 23:59:59,110.0,Converse All Star Chuck 70 Fear of God Essentials Grey,2019
3f9f0e9e-5c10-4be6-8daa-98919d9464f6,New Balance,Rumba Red,men,2019-12-13 23:59:59,225.0,New Balance 997 End Persian Rug (Regular Box),2019
f3fbf275-6d21-4bff-b9fa-95fe78836179,Puma,White/Red,men,2019-12-13 23:59:59,150.0,Puma Lqd Cell One-Piece Pirate Flag,2019
325560bb-535c-4d3f-8b3b-d1746b9b9115,Nike,Black/Teal Tint-White-Blue Hero,men,2019-12-13 23:59:59,120.0,Nike Zoom Pulse Black Teal Tint,2019
a34387eb-9df1-4772-8a67-ed8cea65bb73,Nike,Vast Grey/Pink-Blue Hero-University Gold,men,2019-12-13 23:59:59,120.0,Nike Zoom Pulse Vast Grey Pink,2019
8c8ec4bf-0f5b-4647-8d7d-7254d30a927c,Nike,Summit White/White-Metallic Gold,women,2019-12-13 23:59:59,140.0,Air Max 1 G Swarovski (W),2019
40806845-5c4f-45fe-b566-9a3e8aa41843,Nike,Black/Iron Grey-College Navy-University Red,men,2019-12-13 23:59:59,130.0,Nike Free X Metcon 2 New England Patriots,2019
44c259a6-a792-4e86-a7ef-e7a8a917cab1,Nike,Black/Iron Grey-White-University Gold,men,2019-12-13 23:59:59,130.0,Nike Free X Metcon 2 Pittsburgh Steelers,2019
641bb8c7-24e6-435a-88bd-d6b7ca039bfa,Nike,Black/Iron Grey-Pewter Grey-University Red,men,2019-12-13 23:59:59,130.0,Nike Free X Metcon 2 Ohio State,2019
735ee72d-cbf3-4009-943a-399c170894f5,Nike,Summit White/White-Metallic Gold,women,2019-12-13 23:59:59,130.0,Nike Roshe G Swarovski (W),2019
7b119507-2652-4108-9e06-656020b56c6c,Nike,Black/Iron Grey-White-Team Crimson,men,2019-12-13 23:59:59,130.0,Nike Free X Metcon 2 Alabama,2019
bfc0f590-2b94-48f2-89c1-22f8323331eb,Nike,Black/Iron Grey-White-University Red,men,2019-12-13 23:59:59,130.0,Nike Free X Metcon 2 Georgia,2019
c4a56419-ac01-4d08-bb28-fce7496eff15,Nike,Black/Iron Grey-College Navy-Amarillo,men,2019-12-13 23:59:59,130.0,Nike Free X Metcon 2 Michigan,2019
ca1a2857-f506-497b-83bd-d14bfdda199d,Nike,Black/Iron Grey-Marine-University Orange,men,2019-12-13 23:59:59,130.0,Nike Free X Metcon 2 Chicago Bears,2019
cede9a83-11a4-4bde-920d-4c1f3649b20c,Nike,Black/Iron Grey-University Orange-Court Purple,men,2019-12-13 23:59:59,130.0,Nike Free X Metcon 2 Clemson,2019
ed754712-19fc-487b-8222-e28ab3fdd92c,Nike,Black/Iron Grey-White-Desert Orange,men,2019-12-13 23:59:59,130.0,Nike Free X Metcon 2 Texas,2019
ee0d2911-a523-407c-98a9-678bad712831,Nike,Summit White/White-Metallic Gold,women,2019-12-13 23:59:59,110.0,Nike Cortez G Swarovski (W),2019
dbc18365-fb4c-49e3-87c9-1c28601d89f3,New Balance,Rumba Red,men,2019-12-13 23:59:59,225.0,New Balance 997 End Persian Rug (Special Box),2019
16b67534-fd87-4dda-8927-fd43652b57de,Nike,Vivid Sky/Black-Electric Green,women,2019-12-12 23:59:59,150.0,Nike Waffle Racer Off-White Vivid Sky (W),2019
85752810-a1bf-4d03-a00e-b946d5337da6,Nike,White/Electric Green-Black,women,2019-12-12 23:59:59,150.0,Nike Waffle Racer Off-White White (W),2019
d84b11da-e294-4451-bb8e-4ded269446c5,Nike,Black/Laser Fuchsia-White,women,2019-12-12 23:59:59,150.0,Nike Waffle Racer Off-White Black (W),2019
e1e01847-2a63-4682-8ac0-0b1159345ad0,adidas,Alien/Alien/Alien,men,2019-12-12 23:59:59,230.0,adidas Yeezy Boost 380 Alien,2019
cce22c34-c25d-430d-b380-df66b288069a,Nike,Black/Racer Blue-Amarillo-White,men,2019-12-12 23:59:59,350.0,Nike Adapt Huarache Black Racer Blue (US Charger),2019
13acf9b5-2c39-4811-8641-5c9fa17d5a77,Nike,Black/Racer Blue-Amarillo-White,men,2019-12-12 23:59:59,350.0,Nike Adapt Huarache Black Racer Blue (EU Charger),2019
169ab2af-563d-433f-b889-408e717fdaa9,Nike,Black/Racer Blue-Amarillo-White,men,2019-12-12 23:59:59,350.0,Nike Adapt Huarache Black Racer Blue (UK Charger),2019
64ac79e5-db1b-48bc-9569-8fe82109faa2,New Balance,White/Blue-Red,men,2019-12-12 23:59:59,140.0,New Balance OMN1S City of Angels,2019
802babd3-2d5e-4bc4-9c3d-a25ec3910d31,New Balance,Brick/Grey-Tan,men,2019-12-12 23:59:59,235.0,New Balance 997 Todd Snyder Hudson Train Station,2019
3733b2a1-ca17-48e2-b1bb-8ec69d057673,Nike,Infinite Sable/Spruce Aura-Black-Metallic Gold,men,2019-12-12 23:59:59,200.0,Air Zoom Victory Tour Seamus Golf,2019
380bfcca-cb52-4015-97bb-3ccc66a91d8b,Nike,Barely Rose/Shadowberry-Cosmic Fuchsia-Burgundy Ash,women,2019-12-12 23:59:59,120.0,Air Zoom SuperRep Barely Rose (W),2019
8dbd2ffd-3c7f-49a3-a10d-998f1aca625b,Nike,Blue Void/Vast Grey-Voltage Purple-Black,men,2019-12-12 23:59:59,120.0,Air Zoom SuperRep Blue Void,2019
e0580418-8402-4fb0-93f0-20df78ffe6c7,Vans,Denim/Marshmallow,men,2019-12-12 23:59:59,120.0,Vans Bold Ni Bender Pack,2019
e5c08bea-cd34-4546-839b-7bde91c06a3e,Vans,Denim/Marshmallow,men,2019-12-12 23:59:59,110.0,Vans Bess Ni Bender Pack,2019
086d3fcb-28a1-4a84-bffe-d0d5ee93e659,New Balance,Black/Neo Classic Blue-Nebula,men,2019-12-12 23:59:59,80.0,New Balance 574 Black Blue Red,2019
b7da8a3d-7043-455a-8d05-c832970fb4fd,New Balance,Natural Indigo/Bali Blue,women,2019-12-12 23:59:59,80.0,New Balance 574 Outer Glow Natural Indigo Bali Blue (W),2019
af3ede6f-a48c-4de3-9ae9-69f03a2f6acb,Nike,Black/Black-White,men,2019-12-11 23:59:59,110.0,Air Force 1 Low Colin Kaepernick,2019
7d4c7e6a-4e28-44e4-bf40-2b698efa2cb9,Jordan,University Blue/White-Black,preschool,2019-12-11 23:59:59,60.0,Jordan Sky Jordan 1 Fearless (PS),2019
ed2ecd21-8b73-4482-a3f8-3d922e2df65b,Jordan,University Blue/White-Black,toddler,2019-12-11 23:59:59,50.0,Jordan Sky Jordan 1 Fearless (TD),2019
6e9d8a42-24bb-4818-a5f4-a11d2f4dace8,Puma,Sodalite Blue/Spectra Yellow,men,2019-12-11 23:59:59,110.0,Puma Clyde The Hundreds,2019
efd08cea-bf37-486f-ad7f-48edc6f6c891,New Balance,Team Teal/Neo Mint,men,2019-12-11 23:59:59,110.0,New Balance 997 Sport Teal Brown,2019
e241e428-40cf-48fa-acdb-4b19cc3f012b,Nike,Viotech/Viotech,men,2019-12-10 23:59:59,120.0,Nike Dunk Low Viotech (2019),2019
f1832b28-374a-4ca9-8093-2cc0f295146f,adidas,Core Black/Cloud White/Aero Green,men,2019-12-10 23:59:59,600.0,adidas Y-3 Runner 4D Core Black,2019
66a056fa-ebae-44ed-9bc6-db279f106677,Jordan,Black/Gym Red-White-Pine Green,men,2019-12-10 23:59:59,110.0,Jordan 1 Mid Green Toe,2019
2eaaa942-bc83-435d-8b31-bc283667b7f8,Nike,Barely Volt/Volt-Sequoia-Barely Volt,men,2019-12-10 23:59:59,100.0,Air Force 1 Low Just Do It Barely Volt,2019
6656075a-cbd3-4a25-82bf-cf7c1e127969,Jordan,Desert Ore/Royal Blue-Dark Powder Blue,men,2019-12-09 23:59:59,120.0,Jordan 1 Low SB QS Lance Mountain Desert Ore,2019
737d0cd3-b71d-4901-9753-c91f451e65e8,Nike,Bronze Eclipse/Muslin-Gum Medium Brown-Total Orange,men,2019-12-09 23:59:59,120.0,Air Max 1 Bronze Eclipse,2019
1b5998a0-61eb-43c5-b453-0d686818b4c4,Vans,White,men,2019-12-09 23:59:59,75.0,Vans Half Cab Pro Uprise Skateshop White,2019
69e36b92-4340-4cdc-82df-8a05d129783a,Vans,Charcoal Grey/Black,men,2019-12-09 23:59:59,75.0,Vans Half Cab Pro Uprise Skateshop Charcoal Grey,2019
4b347242-5f5e-46ba-be10-25f88bc27e98,Nike,Bordeaux/Desert Sand-Deep Burgundy-Bordeaux,men,2019-12-08 23:59:59,130.0,Air Max 1 Bordeaux Desert Sand,2019
eba105c1-912a-49c3-9df3-53b2dcc3fc16,Nike,Navy/Yellow-Sail,women,2019-12-08 23:59:59,120.0,Air Force 1 Low Olivia Kim No Cover (W),2019
e4941a3d-33ea-4313-b08f-fe63c8e48759,Jordan,Multi-Color/Black-Lucky Green-Varsity Red,men,2019-12-07 23:59:59,175.0,Jordan 1 Retro High Fearless Zoom,2019
ef46a0f6-3973-49bd-83c7-30a431dbd458,Nike,Grand Purple/White,men,2019-12-07 23:59:59,130.0,Kyrie 6 Enlightenment,2019
197d59a8-99de-4773-9cc0-5d34bc26d45d,Jordan,White/Black-Red,men,2019-12-07 23:59:59,140.0,Jordan 1 Mid SE Fearless Edison Chen CLOT,2019
346f844e-9064-4189-8898-4126701fc13e,Jordan,Black/Multi-Color,men,2019-12-07 23:59:59,200.0,Jordan 14 Retro Doernbecher (2019),2019
616d94b2-08d4-4709-b002-3deccf855f75,Nike,Black/University Gold,men,2019-12-07 23:59:59,160.0,Nike Shox BB4 Black University Gold,2019
bceea3a8-d468-4f63-a35d-d62524b6dc64,Nike,White/Stone Mauve-Black,men,2019-12-07 23:59:59,100.0,Air Force 1 Low Doernbecher 2019,2019
24bb25bd-efe6-415d-af50-90330acbed6d,Nike,White/Multi-Color-Black,men,2019-12-07 23:59:59,130.0,Air Max Triax 96 Doernbecher (2019),2019
5bbd2003-dabc-4639-98ea-7031ac418c32,Nike,Multi-Color/White,men,2019-12-07 23:59:59,130.0,Nike React Element 55 Doernbecher (2019),2019
6a649d01-f122-497e-8c6b-f8a8581a2b78,Nike,Blue/White-Purple,men,2019-12-07 23:59:59,90.0,Nike SB Zoom Janoski RM Doernbecher (2019),2019
77df005c-ec1c-4de0-979b-ab89a0ac0c6a,Nike,Green/Black-White,men,2019-12-07 23:59:59,180.0,Nike Zoom Pegasus Turbo 2 Doernbecher (2019),2019
c621019a-087c-4e0c-803d-0cdbb2d6b03c,Reebok,Red/Blue/Natural,men,2019-12-07 23:59:59,250.0,Reebok Experiment 4 Fury Trail Pyer Moss Glory,2019
6a099b99-dce5-4cdc-a41e-caa48517af96,adidas,Red/Core Black/Power Red,men,2019-12-07 23:59:59,130.0,adidas Harden Vol. 4 Red Black,2019
35cfdd22-a65d-486f-8b08-0e33dd1f91ed,adidas,White/Green/Gold,men,2019-12-07 23:59:59,100.0,adidas Superstar 80 Metropolitan Snakeskin,2019
2c4f5a70-2f89-49a1-9b98-2a3fe78ad02f,adidas,Core Black/Cloud White/Red,men,2019-12-07 23:59:59,350.0,adidas Predator 19+ 25 Years,2019
b90bfca5-1767-48d3-b93c-9b460f565f29,adidas,Core Black/Cloud White/Red,men,2019-12-07 23:59:59,200.0,adidas Predator 19.1 25 Years,2019
16a3c52f-9ca5-4249-8670-8041d9a29d2b,Jordan,Black/Court Purple-Multi-Color-White,child,2019-12-07 23:59:59,140.0,Jordan 14 Retro Doernbecher (2019) (GS),2019
76602bd9-f4de-4872-bb1d-bd69758dc1a2,Vans,Andorra/Russet Brown,men,2019-12-07 23:59:59,120.0,Vans Era Andorra Russet Brown (Billys Tokyo),2019
